employee_id,full_name,gender,age,department,job_level,education,hire_date,termination_date,employment_status,termination_reason,annual_salary,performance_rating,months_since_last_promotion,monthly_overtime_hours,job_satisfaction,commute_miles,work_arrangement,training_hours_last_year
E10567,James Young,Male,35,Operations,Senior,Bachelor's,2021-05-01,2026-06-14,Terminated,Involuntary - Restructuring,86600.0,1,37,12.0,1.5,8.9,Onsite,36
E10568,Gary Taylor,Male,37,Marketing,Senior,High School,2018-11-06,,Active,,109300.0,4,6,4.8,3.5,5.6,Hybrid,32
E10569,Melissa White,Female,37,Customer Support,Lead,Master's,2022-03-05,,Active,,86500.0,2,6,12.1,2.3,6.8,Hybrid,15
E10570,Joseph Martinez,Male,44,Sales,Manager,Bachelor's,2024-08-02,,Active,,158900.0,3,14,17.1,1.8,8.9,Remote,15
E10571,Lisa Flores,Female,33,Sales,Entry,Associate Degree,2021-08-28,2025-04-09,Terminated,Involuntary - Restructuring,61100.0,2,0,18.0,1.9,19.2,Hybrid,20
E10572,Cynthia Flores,Female,36,Operations,Lead,Bachelor's,2024-07-29,2024-11-14,Terminated,Involuntary - Restructuring,93500.0,3,5,17.5,2.9,22.3,Onsite,18
E10573,Betty Ramirez,Female,37,Operations,Senior,Bachelor's,2024-12-07,2026-07-16,Terminated,Involuntary - Restructuring,78400.0,3,20,3.8,2.6,3.8,Onsite,30
E10574,Karen Gonzalez,Female,42,Engineering,Manager,Bachelor's,2021-08-09,,Active,,211900.0,2,2,4.0,2.7,2.1,Hybrid,21
E10575,Robert Torres,Male,29,Sales,Lead,High School,2024-09-14,,Active,,138100.0,4,14,15.8,2.0,2.4,Hybrid,11
E10576,Cynthia Torres,Female,30,Engineering,Senior,High School,2025-10-03,,Active,,133700.0,3,10,4.7,3.1,2.9,Onsite,20
E10577,Anthony Martinez,Male,24,Finance,Entry,Bachelor's,2021-07-26,,Active,,73500.0,2,0,3.5,3.1,25.1,Onsite,13
E10578,Cynthia Rodriguez,Female,45,Finance,Lead,Bachelor's,2019-10-24,,Active,,149200.0,3,3,8.0,2.9,8.7,Hybrid,22
E10579,Brian Perez,Male,31,Customer Support,Entry,Associate Degree,2021-02-08,2021-06-21,Terminated,Voluntary - Personal,44600.0,3,13,29.4,1.7,9.9,Hybrid,21
E10580,Carol Williams,Female,36,Operations,Senior,Master's,2025-03-29,,Active,,75300.0,3,17,19.6,1.9,20.8,Hybrid,14
E10581,Amanda Gonzalez,Female,34,Operations,Entry,Bachelor's,2022-01-19,,Active,,48800.0,2,2,10.9,3.6,5.6,Hybrid,12
E10582,Patricia Jackson,Female,31,HR,Lead,Bachelor's,2025-04-12,,Active,,105000.0,2,11,10.0,3.2,9.0,Remote,8
E10583,Stephen Flores,Male,36,IT,Manager,Master's,2024-05-13,2026-07-23,Terminated,Voluntary - Better Opportunity,170600.0,3,6,15.3,3.9,7.6,Hybrid,25
E10584,Sharon Smith,Female,34,HR,Lead,Bachelor's,2025-10-25,,Active,,104300.0,1,1,0.0,3.4,4.7,Hybrid,17
E10585,Donna Jones,Female,30,IT,Associate,Master's,2024-02-21,,Active,,84000.0,3,24,4.2,3.5,17.8,Hybrid,19
E10586,Michelle Brown,Female,36,HR,Entry,Bachelor's,2020-10-16,,Active,,52100.0,2,23,14.1,2.8,5.6,Remote,18
E10587,Paul Davis,Male,29,Engineering,Senior,Bachelor's,2026-05-18,,Active,,145800.0,3,3,6.0,3.0,27.3,Hybrid,26
E10588,Edward Garcia,Male,41,IT,Manager,Bachelor's,2024-01-12,,Active,,164200.0,1,1,17.0,2.7,0.5,Hybrid,24
E10589,Larry Hernandez,Male,37,Operations,Senior,Master's,2025-11-24,2026-04-29,Terminated,Involuntary - Performance,80500.0,2,9,17.7,4.4,9.0,Hybrid,25
E10590,Linda Lee,Female,21,Operations,Entry,Master's,2023-08-07,2024-11-16,Terminated,Voluntary - Better Opportunity,44100.0,2,2,10.8,3.7,31.0,Onsite,15
E10591,William Ramirez,Male,38,Marketing,Associate,High School,2019-09-13,2019-10-26,Terminated,Voluntary - Personal,86800.0,3,18,6.7,3.3,0.5,Remote,12
E10592,Ryan Allen,Male,35,IT,Senior,High School,2023-01-08,,Active,,120300.0,3,8,12.7,3.8,19.3,Remote,18
E10593,Jennifer Wright,Female,36,IT,Senior,Bachelor's,2024-11-21,,Active,,104900.0,3,21,10.1,3.1,0.5,Onsite,29
E10594,Sandra Jones,Female,37,Engineering,Senior,Bachelor's,2021-09-21,,Active,,148900.0,3,2,5.4,2.7,1.2,Onsite,16
E10595,Gary Johnson,Male,26,Finance,Senior,Bachelor's,2024-08-05,,Active,,126600.0,2,9,14.1,3.9,1.8,Hybrid,27
E10596,Joseph Robinson,Male,38,Finance,Entry,Bachelor's,2019-05-01,,Active,,76800.0,3,14,3.3,3.5,38.2,Hybrid,26
E10597,Emily Lewis,Female,34,Customer Support,Senior,Master's,2020-12-18,,Active,,75000.0,2,3,15.2,2.9,2.4,Onsite,12
E10598,Nancy Jones,Female,34,HR,Entry,High School,2022-05-06,,Active,,58200.0,2,3,2.8,3.9,17.5,Onsite,14
E10599,Jessica Scott,Female,29,Sales,Associate,Bachelor's,2024-05-30,,Active,,79800.0,1,18,7.8,2.8,0.5,Remote,2
E10600,Larry Smith,Male,42,IT,Lead,Bachelor's,2022-09-21,2022-11-04,Terminated,Voluntary - Personal,133500.0,3,4,2.7,4.9,17.3,Onsite,7
E10601,Jacob Davis,Male,38,Operations,Senior,Bachelor's,2025-10-29,,Active,,83000.0,1,10,3.8,2.6,2.4,Onsite,17
E10602,Larry Harris,Male,50,IT,Lead,Bachelor's,2020-02-16,,Active,,148000.0,4,17,8.0,4.0,4.6,Onsite,17
E10603,Patricia Lewis,Female,27,Marketing,Entry,Associate Degree,2026-04-13,,Active,,56200.0,2,4,0.0,2.3,21.3,Onsite,22
E10604,Amy Sanchez,Female,36,Finance,Associate,Bachelor's,2020-10-31,,Active,,97800.0,1,23,5.6,2.8,2.9,Remote,25
E10605,Eric Robinson,Male,52,Engineering,Director,Bachelor's,2019-02-12,,Active,,260000.0,4,0,0.0,3.3,2.7,Hybrid,21
E10606,Michael Lewis,Male,28,Engineering,Entry,Master's,2021-02-09,2024-04-25,Terminated,Involuntary - Restructuring,87000.0,3,27,23.3,1.8,12.1,Hybrid,16
E10607,Sarah Hill,Female,29,Sales,Entry,Bachelor's,2022-06-02,2023-01-18,Terminated,Involuntary - Restructuring,61800.0,3,32,16.7,2.4,11.3,Hybrid,18
E10608,Kevin Allen,Male,28,Marketing,Lead,Bachelor's,2025-04-14,,Active,,119600.0,3,13,0.0,3.5,0.6,Remote,21
E10609,Ryan Walker,Male,43,IT,Lead,Bachelor's,2021-05-31,,Active,,146600.0,1,9,0.0,2.7,1.6,Remote,22
E10610,John Perez,Male,23,Customer Support,Associate,High School,2025-12-26,2026-05-08,Terminated,Involuntary - Restructuring,54900.0,3,8,16.4,3.4,2.2,Hybrid,19
E10611,Joseph Rodriguez,Male,27,Marketing,Senior,High School,2023-09-15,,Active,,108700.0,2,6,5.1,2.8,0.5,Onsite,24
E10612,Deborah Scott,Female,40,Engineering,Associate,Bachelor's,2023-10-16,,Active,,111400.0,4,34,6.2,4.0,5.7,Hybrid,4
E10613,Anthony King,Male,32,HR,Entry,Master's,2022-08-02,,Active,,54200.0,3,18,0.0,2.8,2.9,Hybrid,0
E10614,Sarah Johnson,Female,34,Engineering,Entry,Bachelor's,2021-12-25,,Active,,88600.0,3,7,4.1,2.3,0.5,Remote,26
E10615,Michael Allen,Male,43,Operations,Lead,Bachelor's,2023-03-28,,Active,,105300.0,3,6,11.3,2.7,0.5,Hybrid,19
E10616,Thomas Thompson,Male,30,Marketing,Entry,Master's,2026-02-06,,Active,,59000.0,3,6,9.1,2.2,14.1,Onsite,13
E10617,Jonathan Walker,Male,38,Sales,Associate,Bachelor's,2020-05-21,,Active,,88400.0,4,0,21.3,2.2,21.7,Hybrid,28
E10618,Donna Nguyen,Female,54,Finance,Director,Bachelor's,2019-05-15,,Active,,252300.0,3,13,6.0,3.0,8.8,Remote,17
E10619,Deborah Taylor,Female,44,Customer Support,Associate,Bachelor's,2020-04-25,,Active,,54200.0,2,4,11.1,3.1,12.1,Hybrid,25
E10620,Richard King,Male,42,Customer Support,Manager,Master's,2024-12-28,,Active,,105200.0,2,1,21.0,2.8,16.9,Onsite,11
E10621,Nicholas Taylor,Male,38,Operations,Director,Bachelor's,2024-08-18,,Active,,171300.0,2,24,12.8,4.2,1.7,Onsite,23
E10622,Brian Flores,Male,38,Marketing,Lead,PhD,2023-10-30,,Active,,124100.0,4,0,4.2,2.6,3.8,Onsite,2
E10623,Barbara Scott,Female,39,Customer Support,Lead,Associate Degree,2022-03-05,,Active,,85100.0,5,12,11.5,2.8,4.9,Remote,22
E10624,Amy King,Female,29,Operations,Senior,Bachelor's,2023-09-23,,Active,,79700.0,2,28,16.1,2.4,9.0,Hybrid,9
E10625,Kevin Perez,Male,25,Engineering,Senior,Master's,2025-12-17,,Active,,146900.0,4,8,10.6,3.3,0.5,Onsite,1
E10626,Paul Hernandez,Male,34,Customer Support,Entry,High School,2021-03-05,,Active,,43500.0,3,4,15.0,4.7,2.3,Onsite,12
E10627,Mark Thompson,Male,29,Operations,Associate,Master's,2026-02-21,,Active,,64800.0,2,6,11.7,2.0,2.0,Onsite,15
E10628,Steven Hernandez,Male,25,Customer Support,Entry,Bachelor's,2025-07-17,,Active,,40500.0,4,2,15.0,3.0,0.5,Onsite,15
E10629,Anthony Martin,Male,32,Engineering,Lead,High School,2023-03-15,,Active,,178800.0,2,5,5.9,3.5,13.4,Remote,28
E10630,Mary Flores,Female,21,Operations,Senior,High School,2026-04-15,,Active,,76500.0,3,4,11.3,3.1,9.8,Hybrid,18
E10631,Sharon Thomas,Female,49,Operations,Director,Bachelor's,2021-05-02,,Active,,168500.0,2,25,10.4,3.1,0.5,Onsite,3
E10632,Thomas Thomas,Male,27,Engineering,Associate,Master's,2023-02-20,,Active,,119500.0,3,42,5.7,2.9,4.3,Onsite,31
E10633,Larry Hernandez,Male,39,Customer Support,Manager,Master's,2023-02-06,,Active,,111900.0,3,12,15.2,4.2,1.5,Onsite,5
E10634,Daniel White,Male,33,Engineering,Entry,Master's,2020-05-19,,Active,,91700.0,2,37,5.3,3.6,8.3,Hybrid,37
E10635,William Smith,Male,38,Customer Support,Manager,Bachelor's,2023-02-20,,Active,,112700.0,3,6,18.5,2.8,3.9,Onsite,28
E10636,Robert Lee,Male,37,IT,Manager,Master's,2022-10-28,,Active,,175400.0,4,26,6.0,3.1,10.1,Remote,15
E10637,Elizabeth Walker,Female,23,IT,Associate,Master's,2025-12-28,,Active,,85900.0,3,8,11.0,3.2,14.5,Onsite,31
E10638,Anthony Thompson,Male,35,Customer Support,Associate,Bachelor's,2023-05-27,,Active,,56600.0,4,14,13.1,2.8,6.8,Hybrid,6
E10639,David Harris,Male,24,IT,Entry,Master's,2022-01-12,,Active,,72200.0,3,12,0.0,2.4,5.6,Onsite,17
E10640,Christopher Wright,Male,21,Finance,Associate,Master's,2025-08-19,,Active,,91100.0,3,9,14.4,3.1,0.8,Hybrid,19
E10641,Steven Hill,Male,32,Finance,Associate,Bachelor's,2023-01-31,,Active,,99400.0,2,10,3.2,4.4,18.5,Onsite,13
E10642,Michael Sanchez,Male,47,Engineering,Manager,Bachelor's,2019-07-04,,Active,,234400.0,2,26,9.9,2.9,1.0,Hybrid,9
E10643,Ashley Lewis,Female,41,Customer Support,Lead,Bachelor's,2025-06-07,2026-03-22,Terminated,Voluntary - Better Opportunity,80800.0,3,2,22.0,2.8,5.8,Remote,16
E10644,Linda Davis,Female,27,Engineering,Entry,Master's,2020-04-10,,Active,,87900.0,4,9,8.0,4.0,17.3,Hybrid,13
E10645,Stephen Ramirez,Male,33,Operations,Lead,PhD,2019-08-30,,Active,,104900.0,3,54,8.4,3.2,5.6,Remote,11
E10646,Sarah Garcia,Female,34,Operations,Entry,Bachelor's,2022-02-16,,Active,,48700.0,2,5,14.3,4.5,1.6,Hybrid,22
E10647,James Smith,Male,24,Operations,Entry,Associate Degree,2024-05-11,,Active,,46800.0,4,27,16.8,3.1,25.8,Hybrid,12
E10648,Brian Hernandez,Male,33,Customer Support,Associate,Bachelor's,2023-06-25,,Active,,55000.0,3,1,13.5,3.0,19.3,Hybrid,1
E10649,Patricia Gonzalez,Female,34,Sales,Senior,Bachelor's,2025-02-26,,Active,,107600.0,4,11,16.5,3.4,9.3,Onsite,0
E10650,Emily Martinez,Female,43,Customer Support,Lead,Bachelor's,2020-04-09,,Active,,89500.0,3,18,8.8,3.2,17.5,Hybrid,15
E10651,George Hernandez,Male,45,Sales,Director,Associate Degree,2019-09-11,,Active,,231300.0,2,5,16.6,2.8,12.8,Onsite,27
E10652,Michael Jones,Male,33,Sales,Senior,Bachelor's,2026-01-31,2026-03-14,Terminated,Involuntary - Performance,105900.0,2,6,11.2,3.2,29.8,Onsite,30
E10653,John Hernandez,Male,44,Sales,Manager,Bachelor's,2025-09-29,,Active,,155300.0,3,11,11.7,3.9,1.0,Hybrid,21
E10654,Edward Wilson,Male,29,Engineering,Associate,Master's,2020-12-09,,Active,,118000.0,3,3,10.5,4.0,27.9,Hybrid,12
E10655,Joseph Jackson,Male,38,Customer Support,Senior,Bachelor's,2020-11-01,,Active,,76600.0,4,41,23.0,2.9,4.7,Onsite,2
E10656,Susan Johnson,Female,47,Engineering,Senior,Associate Degree,2018-11-14,,Active,,149800.0,3,10,16.2,3.6,15.0,Onsite,30
E10657,Jennifer Lee,Female,23,HR,Associate,Bachelor's,2026-02-03,,Active,,70300.0,4,6,11.3,2.8,13.3,Onsite,33
E10658,Carol Taylor,Female,26,Customer Support,Associate,High School,2026-01-17,,Active,,53800.0,4,1,25.6,3.3,6.4,Remote,7
E10659,Jacob Allen,Male,46,Engineering,Senior,Bachelor's,2021-05-28,,Active,,150800.0,2,63,11.5,2.3,2.9,Onsite,24
E10660,Eric Thomas,Male,39,Engineering,Lead,Master's,2021-09-07,,Active,,179900.0,3,42,5.7,2.3,5.5,Remote,13
E10661,Patricia Thomas,Female,37,IT,Associate,PhD,2020-08-01,,Active,,87800.0,2,5,14.0,3.7,2.3,Remote,13
E10662,Ashley Lee,Female,38,IT,Senior,Master's,2023-05-15,,Active,,113600.0,3,15,10.9,3.6,2.2,Hybrid,10
E10663,Nancy Miller,Female,23,Engineering,Senior,PhD,2024-10-25,,Active,,139500.0,3,6,17.0,2.4,2.7,Remote,6
E10664,James Perez,Male,35,IT,Lead,PhD,2026-03-31,,Active,,128500.0,1,4,7.3,1.9,10.7,Hybrid,36
E10665,Amanda Flores,Female,35,Operations,Senior,Bachelor's,2023-05-18,,Active,,78600.0,3,22,13.7,3.5,11.2,Onsite,26
E10666,Richard Thomas,Male,40,Sales,Director,Master's,2022-05-16,,Active,,224200.0,2,17,21.2,1.7,3.3,Hybrid,15
E10667,Jacob Scott,Male,30,Customer Support,Associate,Bachelor's,2024-07-25,,Active,,54100.0,2,8,10.8,3.7,3.9,Remote,14
E10668,John Martinez,Male,31,Sales,Associate,Bachelor's,2023-11-03,2025-05-04,Terminated,Voluntary - Better Opportunity,83600.0,3,10,24.6,2.1,6.9,Remote,30
E10669,William Clark,Male,26,Marketing,Entry,PhD,2020-12-18,,Active,,61900.0,2,21,2.4,2.9,5.7,Hybrid,14
E10670,Carol Clark,Female,30,Engineering,Associate,Bachelor's,2019-10-10,,Active,,111900.0,1,3,9.0,3.8,2.1,Hybrid,19
E10671,Melissa Moore,Female,23,Operations,Associate,Bachelor's,2025-04-04,,Active,,61600.0,3,16,17.9,4.1,20.9,Onsite,0
E10672,Amy Young,Female,21,Sales,Associate,Master's,2025-02-17,2025-06-01,Terminated,Involuntary - Performance,78500.0,4,18,8.1,3.0,6.1,Onsite,10
E10673,Amanda Johnson,Female,33,Engineering,Senior,Associate Degree,2025-06-20,,Active,,139000.0,4,1,6.7,3.5,7.6,Onsite,28
E10674,Stephanie Nguyen,Female,31,Finance,Senior,Master's,2026-07-02,,Active,,113400.0,3,1,8.8,4.0,25.8,Hybrid,32
E10675,Nicholas White,Male,38,Sales,Entry,High School,2021-09-02,,Active,,66300.0,2,11,14.8,3.1,1.0,Hybrid,5
E10676,Michael Smith,Male,21,Engineering,Entry,Associate Degree,2025-10-17,,Active,,82800.0,3,1,13.0,3.2,7.5,Remote,20
E10677,Jeffrey Gonzalez,Male,26,Engineering,Entry,Bachelor's,2025-11-05,,Active,,83500.0,3,9,7.1,2.5,5.1,Onsite,28
E10678,Richard Clark,Male,38,Marketing,Entry,Master's,2018-09-15,,Active,,68000.0,4,4,7.3,2.2,10.7,Hybrid,18
E10679,David Jackson,Male,31,Sales,Associate,Bachelor's,2024-08-03,,Active,,85600.0,4,3,16.3,3.6,2.0,Hybrid,40
E10680,Jeffrey Scott,Male,29,Operations,Associate,Bachelor's,2026-01-29,2026-03-22,Terminated,Voluntary - Personal,62400.0,2,6,13.6,3.2,3.1,Onsite,35
E10681,Melissa Brown,Female,42,Operations,Senior,Bachelor's,2025-12-17,,Active,,77700.0,4,8,19.1,4.0,12.8,Onsite,27
E10682,Larry Robinson,Male,37,HR,Senior,PhD,2021-06-28,,Active,,100400.0,4,3,2.3,3.6,5.7,Onsite,31
E10683,Stephen Thompson,Male,35,Engineering,Entry,High School,2024-10-23,,Active,,86400.0,1,10,2.6,3.1,4.5,Onsite,11
E10684,Margaret King,Female,37,IT,Senior,Bachelor's,2019-01-01,,Active,,124300.0,3,4,21.1,3.0,17.0,Hybrid,24
E10685,Sarah Ramirez,Female,28,Customer Support,Senior,PhD,2026-02-12,2026-03-31,Terminated,Involuntary - Restructuring,67200.0,2,2,15.7,2.0,2.2,Hybrid,22
E10686,Donna Scott,Female,43,Sales,Senior,Master's,2019-04-07,,Active,,112200.0,4,10,18.4,3.1,19.6,Onsite,13
E10687,Elizabeth White,Female,35,Sales,Senior,Bachelor's,2025-01-17,,Active,,101600.0,3,1,9.8,3.2,0.9,Onsite,3
E10688,Stephanie Wright,Female,39,Marketing,Lead,PhD,2020-11-25,,Active,,126100.0,2,10,9.1,4.1,3.0,Hybrid,6
E10689,Patricia Miller,Female,41,Engineering,Lead,Master's,2022-03-05,,Active,,174000.0,3,23,5.9,4.5,1.7,Hybrid,51
E10690,Thomas King,Male,32,Engineering,Entry,High School,2019-07-22,,Active,,93900.0,2,19,12.1,2.0,4.7,Hybrid,26
E10691,Emily Hernandez,Female,26,Engineering,Associate,Bachelor's,2026-05-14,2026-06-16,Terminated,Involuntary - Restructuring,107200.0,2,3,10.2,1.3,3.0,Hybrid,17
E10692,Linda Martin,Female,32,Customer Support,Senior,Bachelor's,2024-04-11,2026-04-28,Terminated,Involuntary - Performance,67600.0,3,8,8.9,3.7,2.1,Onsite,22
E10693,Brian Harris,Male,26,Operations,Entry,Bachelor's,2021-01-14,,Active,,52800.0,2,10,22.8,2.9,0.8,Onsite,24
E10694,Amy Smith,Female,33,IT,Senior,Bachelor's,2023-06-15,,Active,,108400.0,1,30,7.5,1.9,0.5,Remote,25
E10695,Jonathan White,Male,28,Engineering,Associate,Bachelor's,2023-10-11,,Active,,116200.0,4,13,10.0,2.3,0.5,Remote,32
E10696,Jonathan Walker,Male,36,Operations,Senior,Master's,2026-03-06,,Active,,78300.0,1,5,9.9,3.4,23.9,Remote,14
E10697,Ronald Anderson,Male,33,Marketing,Senior,Bachelor's,2023-10-28,,Active,,104400.0,2,21,1.4,3.8,7.0,Onsite,3
E10698,Thomas King,Male,28,Operations,Associate,Bachelor's,2025-01-26,2025-08-26,Terminated,Voluntary - Better Opportunity,61700.0,4,2,18.8,3.4,8.3,Remote,16
E10699,Brian Thompson,Male,37,Customer Support,Lead,Master's,2023-12-07,,Active,,83700.0,3,13,7.0,2.5,3.7,Onsite,22
E10700,Sharon Hernandez,Female,25,Customer Support,Associate,Master's,2020-12-03,2023-12-15,Terminated,Voluntary - Better Opportunity,56500.0,3,27,22.0,2.5,6.9,Onsite,19
E10701,Robert Wright,Male,27,Engineering,Associate,Associate Degree,2025-05-30,,Active,,108700.0,4,15,11.3,3.7,6.2,Onsite,0
E10702,George Ramirez,Male,23,Customer Support,Associate,Bachelor's,2025-06-14,,Active,,54500.0,2,14,11.3,2.2,1.3,Hybrid,0
E10703,Lisa White,Female,39,Sales,Associate,Bachelor's,2019-12-21,,Active,,82300.0,2,7,10.0,3.7,14.4,Onsite,6
E10704,Patricia Gonzalez,Female,32,Customer Support,Senior,Master's,2021-05-20,,Active,,70700.0,4,28,16.9,2.8,14.0,Onsite,3
E10705,Joseph Lee,Male,27,Sales,Associate,PhD,2022-12-30,2024-01-07,Terminated,Voluntary - Better Opportunity,88400.0,1,5,14.6,3.8,7.3,Onsite,35
E10706,Larry Robinson,Male,43,Operations,Lead,Master's,2020-02-20,,Active,,110200.0,3,0,14.5,3.1,2.1,Hybrid,24
E10707,Amy Brown,Female,38,Sales,Lead,Bachelor's,2019-09-09,,Active,,131200.0,5,3,10.0,3.0,3.5,Onsite,13
E10708,Steven Lewis,Male,30,Engineering,Lead,Associate Degree,2023-08-03,,Active,,172200.0,2,5,2.5,2.8,8.6,Remote,17
E10709,Larry Lopez,Male,47,Engineering,Associate,Associate Degree,2020-07-24,,Active,,116000.0,3,30,10.2,2.2,4.5,Onsite,29
E10710,Sandra Williams,Female,43,Engineering,Manager,Master's,2026-01-11,2026-04-19,Terminated,Voluntary - Personal,200700.0,4,7,8.4,3.7,12.4,Onsite,23
E10711,Ryan Johnson,Male,38,Operations,Senior,High School,2021-01-14,,Active,,88500.0,2,49,14.1,3.3,9.2,Hybrid,27
E10712,Daniel Martin,Male,27,Sales,Entry,Bachelor's,2024-04-11,,Active,,62300.0,4,4,9.5,4.6,7.9,Onsite,11
E10713,Laura Nguyen,Female,35,IT,Associate,Associate Degree,2020-11-02,,Active,,91100.0,2,29,16.3,2.5,4.3,Hybrid,13
E10714,Sharon Martinez,Female,33,Engineering,Entry,Bachelor's,2024-11-26,,Active,,80200.0,2,21,10.9,3.0,0.5,Remote,27
E10715,Mark Jackson,Male,41,Customer Support,Lead,High School,2022-07-06,,Active,,89500.0,3,9,18.2,2.0,6.0,Onsite,26
E10716,Anthony Hill,Male,47,IT,Lead,Bachelor's,2020-03-13,,Active,,147900.0,2,10,3.5,2.5,23.8,Hybrid,19
E10717,Laura Young,Female,27,Engineering,Entry,Master's,2021-08-30,,Active,,86100.0,3,14,6.5,4.4,2.2,Hybrid,21
E10718,Nancy White,Female,21,Finance,Entry,Bachelor's,2025-04-10,,Active,,67200.0,2,5,11.3,2.4,3.6,Onsite,8
E10719,James Taylor,Male,49,Operations,Manager,Bachelor's,2019-11-01,,Active,,124400.0,3,83,14.1,3.5,17.8,Hybrid,9
E10720,Eric Davis,Male,36,Sales,Associate,Master's,2020-08-26,,Active,,87200.0,2,3,14.2,3.1,6.1,Remote,9
E10721,Lisa Martinez,Female,28,Sales,Entry,Bachelor's,2021-07-29,2025-06-25,Terminated,Voluntary - Better Opportunity,62400.0,3,43,23.1,3.3,60.0,Hybrid,19
E10722,Lisa Davis,Female,21,Marketing,Associate,Master's,2024-07-26,2025-08-02,Terminated,Voluntary - Better Opportunity,75000.0,3,12,9.9,4.1,2.5,Onsite,12
E10723,Jason Lee,Male,33,Sales,Associate,Bachelor's,2025-01-07,2026-05-07,Terminated,Voluntary - Better Opportunity,79700.0,2,19,16.8,2.5,10.4,Remote,43
E10724,Lisa Allen,Female,32,Operations,Senior,PhD,2023-10-09,,Active,,79000.0,3,3,10.4,3.2,21.9,Remote,14
E10725,Ashley Thomas,Female,55,Engineering,Director,Associate Degree,2019-05-03,,Active,,260000.0,4,6,8.7,3.6,4.7,Remote,4
E10726,George Davis,Male,31,Operations,Lead,Master's,2025-05-10,,Active,,98800.0,3,15,11.1,3.8,14.6,Remote,14
E10727,Anthony Harris,Male,37,Customer Support,Senior,Associate Degree,2021-01-02,2025-03-10,Terminated,Involuntary - Performance,78900.0,2,24,11.8,2.2,16.2,Hybrid,20
E10728,John Wilson,Male,40,Customer Support,Entry,Bachelor's,2018-12-09,,Active,,44300.0,2,5,14.4,2.7,20.8,Remote,19
E10729,Thomas Scott,Male,40,Sales,Senior,Bachelor's,2019-07-23,,Active,,117900.0,1,10,14.0,4.3,10.5,Hybrid,48
E10730,Michelle Jones,Female,30,HR,Senior,Bachelor's,2025-05-31,,Active,,86200.0,4,15,0.0,4.4,6.1,Onsite,28
E10731,Thomas Miller,Male,23,Operations,Associate,High School,2023-07-20,,Active,,63000.0,3,37,16.0,3.4,1.4,Hybrid,8
E10732,Robert Davis,Male,43,Sales,Lead,Bachelor's,2019-09-08,2022-07-31,Terminated,Involuntary - Performance,139600.0,4,2,14.6,3.4,12.0,Onsite,21
E10733,Susan Perez,Female,42,Engineering,Manager,Bachelor's,2020-01-31,,Active,,232400.0,4,25,0.3,2.6,0.5,Hybrid,18
E10734,Sandra Brown,Female,41,Customer Support,Director,Bachelor's,2024-05-19,,Active,,148600.0,2,13,21.5,3.4,3.2,Remote,14
E10735,Linda Allen,Female,38,IT,Senior,High School,2021-08-20,2022-06-09,Terminated,Voluntary - Better Opportunity,116600.0,2,5,7.8,3.0,0.7,Hybrid,0
E10736,Ronald Walker,Male,35,HR,Lead,Bachelor's,2021-08-07,,Active,,119400.0,3,51,4.3,2.8,1.1,Hybrid,26
E10737,Melissa Moore,Female,52,Sales,Director,Bachelor's,2021-02-06,,Active,,230000.0,3,0,23.4,2.8,7.8,Remote,35
E10738,Edward Miller,Male,44,Engineering,Manager,Bachelor's,2019-06-05,,Active,,221200.0,3,16,22.3,2.9,10.1,Remote,33
E10739,Steven Perez,Male,26,Customer Support,Entry,High School,2025-07-28,,Active,,41800.0,3,13,16.3,2.5,28.9,Hybrid,2
E10740,Lisa Lewis,Female,32,Engineering,Senior,Associate Degree,2025-03-23,,Active,,134000.0,2,17,7.3,2.4,4.4,Remote,15
E10741,Gary Johnson,Male,40,IT,Manager,Associate Degree,2024-05-20,,Active,,161600.0,3,24,1.7,3.9,4.1,Onsite,20
E10742,Steven Flores,Male,28,Engineering,Entry,Bachelor's,2025-06-03,,Active,,83700.0,2,1,11.7,3.7,6.9,Hybrid,16
E10743,Mary Martin,Female,37,Marketing,Associate,Bachelor's,2019-11-23,,Active,,76400.0,4,9,13.2,2.0,6.6,Onsite,25
E10744,Melissa Thompson,Female,42,Sales,Senior,High School,2021-02-08,,Active,,103800.0,2,9,27.1,3.5,10.8,Remote,0
E10745,Brian Taylor,Male,26,Engineering,Entry,Master's,2019-04-11,,Active,,91300.0,2,3,0.3,3.1,18.9,Onsite,13
E10746,Karen Perez,Female,40,Engineering,Senior,Master's,2018-09-28,,Active,,160100.0,2,2,5.9,2.5,7.2,Onsite,27
E10747,Kimberly Wright,Female,31,Finance,Associate,Master's,2020-05-16,,Active,,100300.0,2,13,10.8,2.5,17.5,Hybrid,6
E10748,William Williams,Male,40,Engineering,Associate,Bachelor's,2024-10-20,,Active,,109000.0,3,10,9.4,2.8,16.6,Hybrid,27
E10749,Gary Ramirez,Male,46,Finance,Manager,PhD,2019-01-23,,Active,,195400.0,3,11,4.9,3.1,2.6,Hybrid,18
E10750,Laura Clark,Female,47,HR,Director,Master's,2023-01-08,,Active,,190800.0,2,23,4.7,1.7,0.5,Hybrid,14
E10751,Anthony Moore,Male,25,Sales,Associate,Bachelor's,2025-04-12,2025-11-17,Terminated,Involuntary - Performance,85000.0,2,13,11.1,2.7,15.3,Hybrid,20
E10752,Jennifer Allen,Female,21,Sales,Entry,Master's,2025-12-11,,Active,,58200.0,2,8,18.6,1.7,3.0,Onsite,17
